TO161203_G17_B5D09M13R_073.ab1	4	358	377	409	358	377	TbMini002_P16_TbMni002aH08.g1_050.ab1	44	65	pre-edit-only	NOHIT
TO161203_G17_B5D09M13R_073.ab1	4	358	377	409	358	377	TbMini002_J05_TbMni002aE03.b1_023.ab1	289	314	pre-edit-only	NOHIT
120303TO_G02_15_004.ab1	4	341	318	341	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	27	48	pre-edit-only	NOHIT
TO270442_ND8BSD09M13R_H17.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8BSD09M13R_H17.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8BSF02M13R_L03.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8BSF02M13R_L03.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8BSC08M13R_F15.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8BSC08M13R_F15.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO161203_O09_B5H05M13R_033.ab1	4	358	375	407	358	375	TbMini002_P16_TbMni002aH08.g1_050.ab1	44	65	pre-edit-only	NOHIT
TO161203_O09_B5H05M13R_033.ab1	4	358	375	407	358	375	TbMini002_J05_TbMni002aE03.b1_023.ab1	289	314	pre-edit-only	NOHIT
TO270442_ND8BSE04M13R_J07.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8BSE04M13R_J07.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8PCC08M13R_E15.ab1	1	344	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8PCC08M13R_E15.ab1	1	344	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8BSD06M13R_H11.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8BSD06M13R_H11.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8BSC07M13R_F13.ab1	1	341	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	277	302	pre-edit-only	NOHIT
TO270442_ND8BSF11M13R_L21.ab1	1	345	1	27	0	0	TbMini002_P16_TbMni002aH08.g1_050.ab1	36	57	pre-edit-only	NOHIT
TO270442_ND8BSF11M13R_L21.ab1	1	345	1	27	0	0	TbMini002_J05_TbMni002aE03.b1_023.ab1	281	306	pre-edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	437715_TRBINVRPTC	187	208	edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	TbMini002_F13_TbMni002aC07.b1_059.ab1	187	208	edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	B02.g.ab1	241	262	edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	TbMii001A04.fa	241	266	edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	TbMii001C08.fa	241	266	edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	TbMii002C02.fa	241	266	edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	TbMini002_D11_TbMni002aB06.b1_046.ab1	241	266	edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	TbMini002_K07_TbMini002F04.b1_022.ab1	241	266	edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	TbMini002_K08_TbMini002F04.g1_022.ab1	241	266	edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	B07.g.ab1	241	266	edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	B12.g.ab1	241	266	edit-only	NOHIT
TO270442_ND8BSH05M13R_P09.ab1	1	40	37	512	0	0	D09	241	266	edit-only	NOHIT
