TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMini002_M07_TbMini002G04.b1_020.ab1	235	256	pre-edit-only	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMini002_I01_TbMini002E01.b1_007.ab1	240	263	pre-edit-only	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMini002_J12_TbMni002aE06.g1_040.ab1	262	284	pre-edit-only	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMii001C01.fa	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMii001D08.fa	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMii001E07.fa	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMii001F05.fa	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMii001F08.fa	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMii002E04.fa	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMini002_C05_TbMini002B03.b1_029.ab1	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMini002_C06_TbMini002B03.g1_029.ab1	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMini002_M05_TbMini002G03.b1_019.ab1	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMini002_M06_TbMini002G03.g1_019.ab1	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMini002_O09_TbMini002H05.b1_033.ab1	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMini002_O10_TbMini002H05.g1_033.ab1	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMini002_O19_TbMini002H10.b1_066.ab1	415	436	overlap-nojunction	NOHIT
TOCo3001_G20_TOCo3001D10.g1_074.ab1	1	416	422	487	416	422	TbMini002_O20_TbMini002H10.g1_066.ab1	415	436	overlap-nojunction	NOHIT
PC_11H07primer.ab1	4	359	425	581	359	425	TbMini002_M07_TbMini002G04.b1_020.ab1	241	262	pre-edit-only	NOHIT
PC_11H07primer.ab1	4	359	425	581	359	425	TbMini002_I01_TbMini002E01.b1_007.ab1	246	269	pre-edit-only	NOHIT
PC_11H07primer.ab1	4	359	425	581	359	425	TbMini002_J12_TbMni002aE06.g1_040.ab1	268	290	pre-edit-only	NOHIT
TOCo3001_D16_TbOCo3001aB08.g1_062.ab1	15	211	218	717	211	218	TbMini002_K08_TbMini002F04.g1_022.ab1	114	135	pre-edit-only	NOHIT
TOCo3001_O04_TOCo3001H02.g1_002.ab1	1	389	416	514	389	416	TbMini002_M07_TbMini002G04.b1_020.ab1	235	256	pre-edit-only	NOHIT
TOCo3001_O04_TOCo3001H02.g1_002.ab1	1	389	416	514	389	416	TbMini002_I01_TbMini002E01.b1_007.ab1	240	263	pre-edit-only	NOHIT
TOCo3001_O04_TOCo3001H02.g1_002.ab1	1	389	416	514	389	416	TbMini002_J12_TbMni002aE06.g1_040.ab1	262	283	pre-edit-only	NOHIT
TO2604042_D01_CO3BSB01M13R_013.ab1	1	380	442	540	380	442	TbMini002_M07_TbMini002G04.b1_020.ab1	235	256	pre-edit-only	NOHIT
TO2604042_D01_CO3BSB01M13R_013.ab1	1	380	442	540	380	442	TbMini002_I01_TbMini002E01.b1_007.ab1	240	263	pre-edit-only	NOHIT
TO2604042_D01_CO3BSB01M13R_013.ab1	1	380	442	540	380	442	TbMini002_J12_TbMni002aE06.g1_040.ab1	262	284	pre-edit-only	NOHIT
TOCo3001_D22_TbOCo3001aB11.g1_093.ab1	1	326	341	612	326	341	TbMini002_M07_TbMini002G04.b1_020.ab1	235	256	pre-edit-only	NOHIT
TOCo3001_D22_TbOCo3001aB11.g1_093.ab1	1	326	341	612	326	341	TbMini002_I01_TbMini002E01.b1_007.ab1	240	263	pre-edit-only	NOHIT
TOCo3001_D22_TbOCo3001aB11.g1_093.ab1	1	326	341	612	326	341	TbMini002_J12_TbMni002aE06.g1_040.ab1	262	284	pre-edit-only	NOHIT
TO2604042_L03_CO3BSF02M13R_006.ab1	1	381	427	521	381	427	TbMini002_M07_TbMini002G04.b1_020.ab1	235	256	pre-edit-only	NOHIT
TO2604042_L03_CO3BSF02M13R_006.ab1	1	381	427	521	381	427	TbMini002_I01_TbMini002E01.b1_007.ab1	240	263	pre-edit-only	NOHIT
TO2604042_L03_CO3BSF02M13R_006.ab1	1	381	427	521	381	427	TbMini002_J12_TbMni002aE06.g1_040.ab1	262	284	pre-edit-only	NOHIT
TO161203_D08_B8B04M13R_030.ab1	4	341	367	604	341	367	TbMini002_M07_TbMini002G04.b1_020.ab1	241	262	pre-edit-only	NOHIT
TO161203_D08_B8B04M13R_030.ab1	4	341	367	604	341	367	TbMini002_I01_TbMini002E01.b1_007.ab1	246	269	pre-edit-only	NOHIT
TO161203_D08_B8B04M13R_030.ab1	4	341	367	604	341	367	TbMini002_J12_TbMni002aE06.g1_040.ab1	268	290	pre-edit-only	NOHIT
TO161203_G05_B5D03M13R_025.ab1	4	152	164	236	152	164	TbMini002_J12_TbMni002aE06.g1_040.ab1	6	28	pre-edit-only	NOHIT
TOCo3001_N04_TbOCo3001aG02.g1_004.ab1	1	380	429	530	380	429	TbMini002_M07_TbMini002G04.b1_020.ab1	235	256	pre-edit-only	NOHIT
TOCo3001_N04_TbOCo3001aG02.g1_004.ab1	1	380	429	530	380	429	TbMini002_I01_TbMini002E01.b1_007.ab1	240	263	pre-edit-only	NOHIT
TOCo3001_N04_TbOCo3001aG02.g1_004.ab1	1	380	429	530	380	429	TbMini002_J12_TbMni002aE06.g1_040.ab1	262	284	pre-edit-only	NOHIT
TOCo3001_M04_TOCo3001G02.g1_004.ab1	1	179	232	768	179	232	A08	187	211	internal	NOHIT
TO171203_A02_B11A01M13R_015.ab1	4	342	362	602	342	362	TbMini002_J12_TbMni002aE06.g1_040.ab1	268	290	pre-edit-only	NOHIT
TO171203_F19_B10C10M13R_076.ab1	4	342	377	613	342	377	TbMini002_M07_TbMini002G04.b1_020.ab1	241	262	pre-edit-only	NOHIT
TO171203_F19_B10C10M13R_076.ab1	4	342	377	613	342	377	TbMini002_I01_TbMini002E01.b1_007.ab1	246	269	pre-edit-only	NOHIT
TO171203_F19_B10C10M13R_076.ab1	4	342	377	613	342	377	TbMini002_J12_TbMni002aE06.g1_040.ab1	268	290	pre-edit-only	NOHIT
TOCo3001_B02_TbOCo3001aA01.g1_015.ab1	1	317	362	635	317	362	TbMini002_M07_TbMini002G04.b1_020.ab1	235	256	pre-edit-only	NOHIT
TOCo3001_B02_TbOCo3001aA01.g1_015.ab1	1	317	362	635	317	362	TbMini002_I01_TbMini002E01.b1_007.ab1	240	263	pre-edit-only	NOHIT
TOCo3001_B02_TbOCo3001aA01.g1_015.ab1	1	317	362	635	317	362	TbMini002_J12_TbMni002aE06.g1_040.ab1	262	284	pre-edit-only	NOHIT
TOCo3001_B02_TbOCo3001aA01.g1_015.ab1	1	317	362	635	317	362	TbMini002_E17_TbMini002C09.b1_075.ab1	519	545	edit-only	NOHIT
TOCo3001_B02_TbOCo3001aA01.g1_015.ab1	1	317	362	635	317	362	TbMini002_E18_TbMini002C09.g1_075.ab1	519	545	edit-only	NOHIT
TOCo3001_E16_TOCo3001C08.g1_060.ab1	18	42	54	949	42	54	TbMini002_B18_TbMni002aA09.g1_079.ab1	40	61	overlap-nojunction	NOHIT
TO161203_P19_B6H10M13R_066.ab1	4	341	376	607	341	376	TbMini002_M07_TbMini002G04.b1_020.ab1	241	262	pre-edit-only	NOHIT
TO161203_P19_B6H10M13R_066.ab1	4	341	376	607	341	376	TbMini002_I01_TbMini002E01.b1_007.ab1	246	269	pre-edit-only	NOHIT
TO161203_P19_B6H10M13R_066.ab1	4	341	376	607	341	376	TbMini002_J12_TbMni002aE06.g1_040.ab1	268	290	pre-edit-only	NOHIT
TO171203_H17_B10D09M13R_073.ab1	4	305	311	634	305	311	TbMini002_M07_TbMini002G04.b1_020.ab1	240	261	pre-edit-only	NOHIT
TO171203_H17_B10D09M13R_073.ab1	4	305	311	634	305	311	TbMini002_I01_TbMini002E01.b1_007.ab1	245	268	pre-edit-only	NOHIT
