TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMii002D01.fa	35	57	internal	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_F19_TbMni002aC10.b1_076.ab1	35	57	internal	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_P05_TbMni002aH03.b1_017.ab1	35	57	internal	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_P06_TbMni002aH03.g1_017.ab1	35	57	internal	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	H08	35	57	internal	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	H09	35	57	internal	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_N13_TbMni002aG07.b1_051.ab1	203	225	edit-only	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_D13_TbMni002aB07.b1_061.ab1	423	446	edit-only	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_D14_TbMni002aB07.g1_061.ab1	423	446	edit-only	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	TbMini002_J02_TbMni002aE01.g1_007.ab1	423	446	edit-only	NOHIT
TO270442_ND9BSF12M13R_L24.ab1	1	31	195	597	31	195	10517_TBREP2	572	595	edit-only	NOHIT
TO270442_ND9BSF10M13R_L20.ab1	1	313	1	26	0	0	TbMini002_P20_TbMni002aH10.g1_066.ab1	96	117	pre-edit-only	NOHIT
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_A08_TbMini002A04.g1_032.ab1	202	223	lead-out	NOHIT
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_B18_TbMni002aA09.g1_079.ab1	202	223	lead-out	NOHIT
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_E11_TbMini002C06.b1_044.ab1	202	223	lead-out	NOHIT
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	TbMini002_L05_TbMni002aF03.b1_021.ab1	202	223	lead-out	NOHIT
TO270442_ND9BSD10M13R_H20.ab1	1	38	202	598	38	202	D08	202	223	lead-out	NOHIT
TO270442_ND9BSB09M13R_D18.ab1	1	308	285	308	0	0	TbMini002_P20_TbMni002aH10.g1_066.ab1	90	111	pre-edit-only	NOHIT
TO270442_ND9BSG07M13R_N14.ab1	1	313	1	26	0	0	TbMini002_P20_TbMni002aH10.g1_066.ab1	96	117	pre-edit-only	NOHIT
TO270442_ND9BSC10M13R_F20.ab1	1	315	1	26	0	0	TbMini002_P20_TbMni002aH10.g1_066.ab1	96	117	pre-edit-only	NOHIT
TO270442_ND9PCH01M13R_O02.ab1	1	314	1	26	0	0	TbMini002_P20_TbMni002aH10.g1_066.ab1	96	117	pre-edit-only	NOHIT
TO270442_ND9BSH11M13R_P22.ab1	1	312	1	26	0	0	TbMini002_P20_TbMni002aH10.g1_066.ab1	96	117	pre-edit-only	NOHIT
TO270442_ND9BSE02M13R_J04.ab1	1	315	1	26	0	0	TbMini002_P20_TbMni002aH10.g1_066.ab1	96	117	pre-edit-only	NOHIT
TO270442_ND9BSA08M13R_B16.ab1	1	124	132	480	124	132	TbMini002_P20_TbMni002aH10.g1_066.ab1	96	117	pre-edit-only	NOHIT
TO270442_ND9BSA08M13R_B16.ab1	1	124	132	480	124	132	TbMini002_D13_TbMni002aB07.b1_061.ab1	307	330	edit-only	NOHIT
TO270442_ND9BSA08M13R_B16.ab1	1	124	132	480	124	132	TbMini002_D14_TbMni002aB07.g1_061.ab1	307	330	edit-only	NOHIT
TO270442_ND9BSA08M13R_B16.ab1	1	124	132	480	124	132	TbMini002_J02_TbMni002aE01.g1_007.ab1	307	330	edit-only	NOHIT
TO270442_ND9BSB03M13R_D06.ab1	1	87	148	548	87	148	TbMini002_D13_TbMni002aB07.b1_061.ab1	374	397	edit-only	NOHIT
